id,year,week,positive_rate,indicator,t2,volume,vw
201728,2017,28,0.01447311,0,0,0.3657382079075804,0.0
201729,2017,29,0.019272564,0,0,0.3821553002308609,0.0
201730,2017,30,0.019355794,0,0,0.39969157731083943,0.0
201731,2017,31,0.038520101,0,0,0.41744692769646896,0.0
201732,2017,32,0.043702085,0,0,0.435525362929614,0.0
201733,2017,33,0.058888727,0,0,0.4476102105927952,0.0
201734,2017,34,0.08723841,0,0,0.45891984215547177,0.0
201735,2017,35,0.111188045,0,0,0.46113988385725,0.0
201736,2017,36,0.066582837,0,0,0.450253540428764,0.0
201737,2017,37,0.08449956300000001,0,0,0.44262765626373946,0.0
201738,2017,38,0.064296121,0,0,0.42499428257920535,0.0
201739,2017,39,0.070197726,0,0,0.4122477908460434,0.0
201740,2017,40,0.056113322,0,0,0.4724952022662757,0.0
201741,2017,41,0.038284846000000004,0,0,0.48510909377561034,0.0
201742,2017,42,0.046157870999999996,0,0,0.4774651048843206,0.0
201743,2017,43,0.047481191,0,0,0.47913201521623816,0.0
201744,2017,44,0.041712828,0,0,0.4407241727732018,0.0
201745,2017,45,0.055059009000000006,0,0,0.3830153790875272,0.0
201746,2017,46,0.07836277700000001,0,0,0.3807731791032893,0.0
201747,2017,47,0.123110199,0,0,0.37312580516371835,0.0
201748,2017,48,0.199474741,0,0,0.3641807021880686,0.0
201749,2017,49,0.299329494,1,0,0.357207877729473,0.4509718698185723
201750,2017,50,0.371072526,1,0,0.35453752351644485,0.43652524799915116
201751,2017,51,0.429196329,1,0,0.35064799261223434,0.4220786261797302
201752,2017,52,0.45885527299999995,1,0,0.35058025575261753,0.4076320043603092
201801,2018,1,0.489276085,1,0,0.33850118134152746,0.36297719427950553
201802,2018,2,0.467537694,1,0,0.3129388003412218,0.35405004002103596
201803,2018,3,0.461519115,1,0,0.29665965589853577,0.34512288576256633
201804,2018,4,0.39943964600000004,1,0,0.2856584817840562,0.33619573150409676
201805,2018,5,0.37563146700000005,1,0,0.28983739264185937,0.32632608535328617
201806,2018,6,0.32192613800000003,1,0,0.31518174814232036,0.3130634683900477
201807,2018,7,0.279637658,1,0,0.34242287113465075,0.299518103859107
201808,2018,8,0.238207681,1,0,0.35148628369010887,0.285972739328166
201809,2018,9,0.180248429,1,0,0.34787367257319624,0.27989338667447905
201810,2018,10,0.145494041,1,0,0.3417704324783745,0.30881889549747077
201811,2018,11,0.104396876,1,0,0.31629423617424235,0.34404781724292094
201812,2018,12,0.08431013400000001,1,0,0.31430550537570057,0.3792767389883712
201813,2018,13,0.060546855999999996,1,0,0.3097578057465792,0.41384333070685325
201814,2018,14,0.056981952999999995,1,0,0.32526135925150185,0.42655303153538887
201815,2018,15,0.049676495999999994,0,0,0.34222010609128833,0.0
201816,2018,16,0.045033339000000006,0,0,0.3469097957374106,0.0
201817,2018,17,0.033176371,0,0,0.35032040395549163,0.0
201818,2018,18,0.040728778,0,0,0.39243403583676995,0.0
