id,year,week,positive_rate,t2,volume,vw
201725,2017,25,0.010736016000000001,0,0.260315226571577,0.0
201726,2017,26,0.01086304,0,0.2632300020874688,0.0
201727,2017,27,0.013211663,0,0.2665839054989711,0.0
201728,2017,28,0.015430600000000001,0,0.2639410223046094,0.0
201729,2017,29,0.023618867,0,0.2719911955111413,0.0
201730,2017,30,0.021766275,0,0.2802002555990716,0.0
201731,2017,31,0.018315918,0,0.2850380964009093,0.0
201732,2017,32,0.018900819,0,0.291119379511322,0.0
201733,2017,33,0.021445443999999998,0,0.2981643564005494,0.0
201734,2017,34,0.024272519,0,0.30417487416358496,0.0
201735,2017,35,0.02088197,0,0.30637980147253796,0.0
201736,2017,36,0.015968876,0,0.3018817769556201,0.0
201737,2017,37,0.012371219,0,0.3010368508721347,0.0
201738,2017,38,0.007873234,0,0.2931992582843075,0.0
201739,2017,39,0.008206263,0,0.29306758220509016,0.0
201740,2017,40,0.013799248,0,0.3592906958874196,0.0
201741,2017,41,0.035456499,0,0.36926000743635246,0.0
201742,2017,42,0.059595165,0,0.35878065643625995,0.0
201743,2017,43,0.086497012,0,0.3535131407496565,0.0
201744,2017,44,0.11560274699999999,0,0.3084386496459567,0.0
201745,2017,45,0.133886948,0,0.2628993969410703,0.4422353667497165
201746,2017,46,0.17227227399999998,0,0.26769451262651073,0.4427445984196352
201747,2017,47,0.21414803899999998,0,0.2754578851334153,0.4432538300895536
201748,2017,48,0.259773849,0,0.27862461013354284,0.44204494220275214
201749,2017,49,0.277204719,0,0.27740385294775766,0.43005911526263535
201750,2017,50,0.304525836,0,0.27853872530270046,0.4162824213843817
201751,2017,51,0.320658355,0,0.2785899516675606,0.4025057275061282
201752,2017,52,0.32091058899999997,0,0.28179390120196196,0.38872903362787453
201801,2018,1,0.297019226,0,0.2771180986798892,0.3461449848194703
201802,2018,2,0.315682858,0,0.2597980016033921,0.3376318062397176
201803,2018,3,0.367077935,0,0.2523192837358446,0.3291186276599649
201804,2018,4,0.387047352,0,0.274474656185386,0.32060544908021216
201805,2018,5,0.37609907600000003,0,0.33304179741221596,0.3111934844419733
201806,2018,6,0.31186984100000004,0,0.39213269389942684,0.2985458899931839
201807,2018,7,0.300966955,0,0.44328332264224085,0.28562865972684864
201808,2018,8,0.264487956,0,0.4371014042078189,0.2727114294605132
201809,2018,9,0.254089183,0,0.3763209892531245,0.2669139924171207
201810,2018,10,0.210616492,0,0.3212931353706449,0.2944981491361238
201811,2018,11,0.17346439100000002,0,0.2592834378228926,0.3280934129019104
201812,2018,12,0.129436613,0,0.2429799721391269,0.3616886766676971
201813,2018,13,0.087888386,0,0.2418617652657072,0.394652324396048
201814,2018,14,0.056603661,0,0.2682808311050358,0.4067726428890213
201815,2018,15,0.041329304,0,0.2862575579639139,0.4094187208204593
201816,2018,16,0.017448707,0,0.287316775109867,0.0
201817,2018,17,0.013904493,0,0.2879289224118884,0.0
201818,2018,18,0.009502924,0,0.31885350261511375,0.0
201819,2018,19,0.010452592,0,0.30274493787220286,0.0
201820,2018,20,0.007395828,0,0.30264194074027395,0.0
201821,2018,21,0.004819586,0,0.3032305880570482,0.0
201822,2018,22,0.00573472,0,0.2867810438061909,0.0
201823,2018,23,0.005833899,0,0.25857350858919903,0.0
201824,2018,24,0.003780511,0,0.26373636913893994,0.0
201825,2018,25,0.001915709,0,0.26061321803474174,0.0
201826,2018,26,0.002902758,0,0.26247361157737864,0.0
201827,2018,27,0.002902758,0,0.26693185953700044,0.0
201828,2018,28,0.002902758,0,0.2634039098038574,0.0
201829,2018,29,0.0,0,0.2706033337772937,0.0
201830,2018,30,0.0,0,0.27930887328411746,0.0
201831,2018,31,0.0,0,0.28440063800816845,0.0
201832,2018,32,0.0,0,0.2900931236512486,0.0
201833,2018,33,0.0,0,0.29719370118951666,0.0
201834,2018,34,0.0,0,0.30343611577164753,0.0
201835,2018,35,0.0,0,0.3066714766621428,0.0
201836,2018,36,0.0,0,0.30260744250404775,0.0
201837,2018,37,0.0,0,0.30098725690860667,0.0
201838,2018,38,0.0,0,0.2947195722820485,0.0
201839,2018,39,0.0,0,0.2889222146886266,0.0
201840,2018,40,0.0,0,0.3512489176305855,0.0
201841,2018,41,0.0,0,0.370875364751462,0.0
201842,2018,42,0.00255102,0,0.35962264229780194,0.0
201843,2018,43,0.005246438000000001,0,0.35443661001472654,0.0
201844,2018,44,0.005246438000000001,0,0.3193823406759976,0.0
201845,2018,45,0.00348344,0,0.26426242898401964,0.4300085940053207
201846,2018,46,0.0016030179999999999,0,0.2668153345845527,0.4301018282948512
201847,2018,47,0.003261393,0,0.27431486818036677,0.4301950625843816
201848,2018,48,0.00679116,0,0.2787921889522089,0.4291872896151848
201849,2018,49,0.020972756000000002,0,0.27737397029959276,0.4149274719886054
201850,2018,50,0.046525265,0,0.2784577615741282,0.3969754315259042
201851,2018,51,0.09273939099999999,0,0.2784746906235337,0.3790233910632031
201852,2018,52,0.160536176,0,0.28084780633477874,0.3610713506005019
201901,2019,1,0.259031506,0,0.27945679256306655,0.3585414243979692
201902,2019,2,0.368356222,0,0.2619464054441245,0.3465517436723225
201903,2019,3,0.422615187,0,0.2521994567477428,0.33456206294667584
201904,2019,4,0.40401885200000004,0,0.2678538526513963,0.32257238222102913
201905,2019,5,0.359582351,0,0.32591868531739016,0.3120692929530431
201906,2019,6,0.312825368,0,0.38086910272864366,0.31073351767396434
201907,2019,7,0.291659263,0,0.44088842269497586,0.3108843338525463
201908,2019,8,0.282584085,0,0.44030738090324817,0.3110351500311284
201909,2019,9,0.279707027,0,0.38782001054005205,0.3142051915440063
201910,2019,10,0.29384596399999996,0,0.32787935182556804,0.3359076086115656
201911,2019,11,0.271058965,0,0.2664462552538944,0.3605646155083141
201912,2019,12,0.270095996,0,0.2438452087238389,0.3852216224050623
201913,2019,13,0.248214651,0,0.24113919848733614,0.4098786293018106
201914,2019,14,0.252643164,0,0.26246455822904713,0.42236299570344665
201915,2019,15,0.238034115,0,0.28623138591951675,0.4257178817337485
201916,2019,16,0.217871962,0,0.28710646473245416,0.0
201917,2019,17,0.199895947,0,0.28797038451989887,0.0
201918,2019,18,0.197232055,0,0.3149584338729654,0.0
201919,2019,19,0.184878118,0,0.30450984037787376,0.0
201920,2019,20,0.173149878,0,0.3025970310279355,0.0
201921,2019,21,0.143861105,0,0.3033494215732928,0.0
201922,2019,22,0.13295843400000001,0,0.2931185274040325,0.0
201923,2019,23,0.09338370900000001,0,0.25762209731529234,0.0
201924,2019,24,0.076012614,0,0.2639563248265897,0.0
201925,2019,25,0.052891812999999996,0,0.26118254221138876,0.0
201926,2019,26,0.038364058,0,0.26162680309624575,0.0
201927,2019,27,0.023133202999999998,0,0.2670482455526045,0.0
201928,2019,28,0.023508432000000003,0,0.26311894503169564,0.0
201929,2019,29,0.026486167999999997,0,0.26929982397409535,0.0
