id,year,week,positive_rate,t2,cpl
202021,2020,21,0.0018592510000000001,1,1.0
202022,2020,22,0.0018592510000000001,1,1.0
202023,2020,23,0.0018592510000000001,1,1.0
202024,2020,24,0.003453039,1,1.0
202025,2020,25,0.000670991,1,1.0
202026,2020,26,0.0004689,1,1.0
202027,2020,27,0.0004689,1,1.0
202028,2020,28,0.000266809,1,1.0
202029,2020,29,0.000268673,1,1.0
202030,2020,30,0.00028304599999999996,1,1.0
202031,2020,31,0.00056243,1,1.0
202032,2020,32,0.0005445115000000001,1,1.0
202033,2020,33,0.000526593,1,1.0
202034,2020,34,0.000460299,1,1.0
202035,2020,35,0.000277085,1,1.0
202036,2020,36,0.0005301875,1,1.0
202037,2020,37,0.00078329,1,1.0
202038,2020,38,0.000424719,1,1.0
202039,2020,39,0.00026137,1,1.0
202040,2020,40,0.001149954,1,1.0
202041,2020,41,0.00027465,1,1.0
202042,2020,42,0.00036731599999999996,1,1.0
202043,2020,43,0.00045998199999999995,1,1.0
202044,2020,44,0.001364877,1,1.0
202045,2020,45,0.000446528,1,1.0
202046,2020,46,0.001141553,1,1.0
202047,2020,47,0.001707942,1,1.0
202048,2020,48,0.000625521,1,1.0
202049,2020,49,0.004374089,1,1.0
202050,2020,50,0.005716799,1,1.0
202051,2020,51,0.0076824580000000005,1,0.9675
202052,2020,52,0.012876428,1,0.922
202053,2020,53,0.011876988,1,0.8672
202101,2021,1,0.024327532000000002,1,0.75665
202102,2021,2,0.025662599999999997,1,0.65455
202103,2021,3,0.03328355,1,0.4687
202104,2021,4,0.029609407999999997,1,0.3
202105,2021,5,0.024081877999999998,1,0.3
202106,2021,6,0.013439521999999999,1,0.3
202107,2021,7,0.012443168000000001,1,0.3
202108,2021,8,0.01177394,1,0.3
202109,2021,9,0.014907573,1,0.3
202110,2021,10,0.015487964,1,0.3
202111,2021,11,0.026018303,1,0.3
202112,2021,12,0.026056746000000002,1,0.3
202113,2021,13,0.021635076,1,0.3
202114,2021,14,0.019304243000000002,1,0.3
202115,2021,15,0.021073559,1,0.3
202116,2021,16,0.02685909,1,0.3
202117,2021,17,0.034476227000000005,1,0.3
202118,2021,18,0.03257591,1,0.3
202119,2021,19,0.027789214,1,0.3
202120,2021,20,0.029417611,1,0.3
202121,2021,21,0.039025284,1,0.3
202122,2021,22,0.043776993,1,0.3
202123,2021,23,0.045745855999999994,1,0.3
202124,2021,24,0.040188115,1,0.3
202125,2021,25,0.035891892,1,0.3
202126,2021,26,0.030854606,1,0.3
202127,2021,27,0.03743684,1,0.3
202128,2021,28,0.047251049,1,0.3
202129,2021,29,0.0,1,0.3
202130,2021,30,0.0,1,0.3
202131,2021,31,0.0,1,0.3
202132,2021,32,0.0,1,0.3
202133,2021,33,0.0,1,0.3
202134,2021,34,0.0,1,0.3
202135,2021,35,0.0,1,0.3
202136,2021,36,0.0,1,0.3
202137,2021,37,0.0,1,0.3
202138,2021,38,0.0,1,0.3
202139,2021,39,0.0,1,0.3
202140,2021,40,0.0,1,0.0
202141,2021,41,0.0,1,0.0
202142,2021,42,0.0,1,0.0
202143,2021,43,0.0,1,0.0
202144,2021,44,0.0,1,0.0
202145,2021,45,0.0,1,0.0
202146,2021,46,0.0,1,0.0
202147,2021,47,0.0,1,0.0
202148,2021,48,0.0,1,0.0
202149,2021,49,0.0,1,0.0
202150,2021,50,0.0,1,0.0
202151,2021,51,0.0,1,0.0
